,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
124861,0.62675,0.54787,0.58988,0.63283,0.70765,0.72461,0.68845,0.73286,0.50856,0.05948,0.08373,0.10147,79.34,0.0,0.0,1.0
122808,0.77637,0.75422,0.75952,0.81327,1.00475,1.0019,0.97356,0.99344,0.72922,0.10573,0.07673,0.09433,35.86,0.0,0.0,1.0
130035,0.61733,0.60413,0.59488,0.67025,0.94428,0.95863,0.90844,0.96749,0.46644,0.0213,0.07556,0.0946,54.45,0.0,0.0,1.0
109340,0.40265,0.36666,0.36996,0.37024,0.37328,0.37308,0.36269,0.37195,0.21848,0.00327,0.06247,0.07558,32.71,0.0,0.0,1.0
187491,0.79836,0.75542,0.80292,0.83235,0.86373,0.92997,0.9154,0.95546,0.78027,0.28221,0.1187,0.14326,51.5,0.0,0.0,1.0
25991,0.77796,0.76889,0.78132,0.80206,0.96265,1.04213,0.90145,1.09411,0.31282,0.00091,0.64419,0.46875,31.41,0.0,0.0,1.0
180386,0.83102,0.7683,0.81005,0.82053,0.83406,0.83752,0.81473,0.83335,0.65876,0.13155,0.08942,0.11115,66.49,0.0,0.0,1.0
8476,0.65016,0.70428,0.68116,0.79359,0.86244,0.94417,0.80371,1.00357,0.41618,0.04446,0.72204,0.52066,44.21,0.0,0.0,1.0
155314,0.75482,0.85238,0.89901,0.8786,0.9017,0.91972,0.86272,0.92899,0.53089,0.04906,0.08549,0.10659,59.84,0.0,0.0,1.0
176602,0.90612,0.82541,0.86163,0.8431,0.85057,0.86155,0.82911,0.86396,0.75568,0.15744,0.06646,0.08418,61.98,0.0,0.0,1.0
181666,0.88852,0.83833,0.87257,0.88402,0.95324,0.95427,0.91483,0.94554,0.68599,0.16265,0.10233,0.12639,46.78,0.0,0.0,1.0
161104,0.78994,0.74893,0.77254,0.79596,0.87003,0.90091,0.83739,0.91966,0.69093,0.18398,0.0889,0.11098,57.06,0.0,0.0,1.0
140641,0.44891,0.40583,0.3933,0.56299,0.68788,0.70095,0.67496,0.71331,0.30202,0.00272,0.13,0.13583,83.4,0.0,0.0,1.0
18566,0.94584,0.90706,0.94484,0.95611,0.96498,0.97218,0.9622,0.97457,0.82781,0.41926,0.77785,0.62478,37.21,0.0,0.0,1.0
85527,0.17689,0.23779,0.27282,0.4825,0.90414,0.95904,0.85057,0.991,0.07765,0.00047,0.68113,0.32255,55.53,1.0,0.0,0.0
161452,0.74944,0.71415,0.74786,0.75774,0.76891,0.77715,0.76838,0.78515,0.58261,0.08605,0.69725,0.59837,46.88,0.0,0.0,1.0
179354,0.85929,0.81804,0.84455,0.86109,0.96615,0.98839,0.9174,0.9986,0.70227,0.21905,0.11927,0.14283,36.77,0.0,0.0,1.0
119839,0.31345,0.39531,0.28278,0.55629,0.98994,1.00095,0.96766,1.01037,0.46317,0.0014,0.68813,0.3498,48.38,1.0,0.0,0.0
11634,0.55337,0.57417,0.51577,0.67689,0.79037,0.81472,0.75634,0.83162,0.16845,0.00052,0.58089,0.44846,66.43,0.0,0.0,1.0
17435,0.66579,0.71212,0.88886,0.83691,0.9177,1.0125,0.86688,1.04941,0.26611,0.01383,0.67839,0.41728,42.05,0.0,0.0,1.0
197804,0.55489,0.53478,0.53321,0.59054,0.89992,0.91898,0.86022,0.93078,0.3235,0.00234,0.08511,0.10164,61.63,0.0,0.0,1.0
66485,0.30259,0.33988,0.22517,0.416,0.78684,0.89221,0.72645,0.95809,0.01369,0.00087,0.79959,0.32152,80.7,1.0,0.0,0.0
163111,0.45157,0.43492,0.42915,0.52739,0.904,0.91333,0.88467,0.92179,0.50159,0.13282,0.43303,0.29116,63.73,0.0,0.0,1.0
72393,0.20124,0.28829,0.16167,0.47535,0.95885,0.98439,0.91937,0.99969,0.23975,0.00046,0.73752,0.29953,31.74,1.0,0.0,0.0
116184,0.5813,0.54859,0.56006,0.59021,0.77671,0.87549,0.7906,0.89929,0.39567,0.02015,0.07395,0.09245,64.12,0.0,0.0,1.0
161410,0.66181,0.639,0.64227,0.73567,0.88475,0.88984,0.84942,0.88962,0.41405,0.01355,0.11416,0.12329,59.28,0.0,0.0,1.0
171622,0.84415,0.80582,0.84547,0.86332,0.88209,0.91031,0.92051,1.01642,0.70088,0.13718,0.07208,0.0912,31.36,0.0,0.0,1.0
45266,0.51787,0.5198,0.66143,0.67922,0.74927,0.83589,0.75641,0.88142,0.3736,0.03576,0.65927,0.49621,61.16,0.0,0.0,1.0
2694,0.53106,0.47701,0.49357,0.51257,0.62453,0.67368,0.59481,0.70527,0.25363,0.00202,0.45698,0.3379,74.12,0.0,0.0,1.0
112232,0.75924,0.75382,0.79423,0.9078,1.02107,1.03,0.98347,1.03577,0.73365,0.33958,0.14383,0.17091,34.23,0.0,0.0,1.0
78437,0.26536,0.37595,0.19293,0.45599,0.82743,0.91891,0.76466,0.97286,0.01775,0.00046,0.67555,0.22565,73.32,1.0,0.0,0.0
121492,0.46174,0.40802,0.42519,0.4834,0.74698,0.76312,0.72262,0.77489,0.2831,0.00195,0.08269,0.09653,78.33,0.0,0.0,1.0
14947,0.60865,0.60323,0.84237,0.85727,0.8805,0.89746,0.84779,0.90975,0.39241,0.02277,0.58819,0.36544,58.6,0.0,0.0,1.0
101853,0.35153,0.32269,0.31293,0.36909,0.77573,0.81132,0.77356,0.8238,0.31626,0.00254,0.12,0.11702,75.24,0.0,0.0,1.0
73653,0.34673,0.3635,0.61846,0.64118,0.81009,0.9069,0.75247,0.96547,0.01715,0.00064,0.86849,0.65165,77.76,1.0,0.0,0.0
49070,0.32946,0.35741,0.29765,0.47352,0.73902,0.80898,0.68131,0.8489,0.0783,0.00041,0.73969,0.36648,65.38,0.0,0.0,1.0
58237,0.19568,0.28353,0.15608,0.3984,0.93366,0.97055,0.8877,0.99429,0.15073,0.00037,0.76544,0.38789,53.67,1.0,0.0,0.0
192141,0.6527,0.62731,0.63214,0.66573,0.92665,0.97264,0.86496,1.00194,0.46071,0.04917,0.08043,0.10106,43.63,0.0,0.0,1.0
117883,0.75707,0.7211,0.7637,0.78335,0.79383,0.80114,0.80629,0.81343,0.74739,0.20789,0.09905,0.12207,41.26,0.0,0.0,1.0
66359,0.30706,0.28478,0.23945,0.45086,0.90256,0.93017,0.90397,0.96357,0.35297,0.00216,0.87836,0.65315,83.15,1.0,0.0,0.0
68660,0.11893,0.08553,0.07098,0.06722,0.06558,0.06371,0.05933,0.06092,0.02492,0.00059,0.04774,0.03799,61.04,1.0,0.0,0.0
122220,1.02734,0.9621,1.01368,1.01461,1.0228,1.0239,0.99526,1.02083,0.63118,0.03699,0.08419,0.10274,32.13,0.0,0.0,1.0
153186,0.32556,0.37934,0.2859,0.46544,0.9957,1.00049,0.98795,1.00617,0.71428,0.17364,0.4241,0.33808,51.87,0.0,0.0,1.0
163305,0.61438,0.61079,0.58497,0.68394,0.87579,0.92318,0.82025,0.9548,0.44925,0.05787,0.09169,0.11321,56.28,0.0,0.0,1.0
124170,0.74078,0.7042,0.72559,0.79125,0.9255,0.92788,0.9048,0.92736,0.77527,0.34373,0.15308,0.18136,61.06,0.0,0.0,1.0
67718,0.34783,0.49372,0.33565,0.74718,0.98452,0.99182,0.96987,0.99889,0.57366,0.0082,0.95004,0.61003,48.27,1.0,0.0,0.0
566,0.45659,0.4716,0.44523,0.50825,0.91634,1.00367,0.84263,1.05985,0.31023,0.05737,0.65114,0.34331,44.44,0.0,0.0,1.0
125390,0.75302,0.65114,0.71182,0.70218,0.7307,0.75843,0.71241,0.77635,0.47705,0.20764,0.13003,0.15595,78.43,0.0,0.0,1.0
108229,0.6052,0.56507,0.57938,0.63117,0.8163,0.83795,0.78889,0.8522,0.59422,0.23182,0.10965,0.1333,71.23,0.0,0.0,1.0
193840,0.6376,0.60392,0.63788,0.63925,0.65384,0.66528,0.64341,0.67696,0.30469,0.00199,0.29372,0.31082,44.04,0.0,0.0,1.0
8722,0.30963,0.2943,0.25822,0.32353,0.77847,0.81707,0.73478,0.84102,0.09277,0.00038,0.56287,0.31041,65.36,0.0,0.0,1.0
12372,0.2929,0.36153,0.25193,0.53568,0.89041,0.89559,0.88073,0.90145,0.57193,0.01802,0.60659,0.2785,63.09,0.0,1.0,0.0
31271,0.36608,0.3545,0.30215,0.42164,0.63491,0.66426,0.60203,0.68251,0.13998,0.00086,0.45328,0.30239,76.48,0.0,0.0,1.0
165941,0.78453,0.73036,0.76262,0.77011,0.80842,0.82224,0.7801,0.82284,0.50472,0.06763,0.458,0.32663,59.0,0.0,0.0,1.0
189756,0.68952,0.65409,0.67187,0.70529,0.96031,0.96085,0.94596,0.95917,0.77983,0.25011,0.10151,0.12526,55.28,0.0,0.0,1.0
58986,0.77771,0.7125,0.8113,0.67082,0.77272,0.88904,0.71031,0.95724,0.00952,0.00063,0.84723,0.57683,78.99,1.0,0.0,0.0
168555,0.46872,0.63635,0.55806,0.9332,0.96048,0.98123,0.92082,0.99611,0.33626,0.00322,0.14105,0.12827,51.18,0.0,0.0,1.0
196102,0.69243,0.6635,0.67734,0.69443,0.89744,0.93263,0.85345,0.95075,0.25308,0.00077,0.54371,0.42032,52.35,0.0,0.0,1.0
39454,0.60504,0.56751,0.581,0.62474,0.83258,0.84638,0.80825,0.85589,0.37616,0.00604,0.55074,0.39764,64.0,0.0,0.0,1.0
141902,0.55492,0.43899,0.50171,0.57685,0.64963,0.66507,0.64142,0.67342,0.47813,0.05917,0.08542,0.10066,84.71,0.0,0.0,1.0
135852,0.66348,0.5892,0.63917,0.6663,0.67516,0.67686,0.6763,0.67668,0.66002,0.29418,0.13895,0.16313,76.6,0.0,0.0,1.0
18957,0.67182,0.6434,0.64976,0.63556,0.821,0.9034,0.75378,0.94932,0.04449,0.00028,0.66175,0.47538,53.17,0.0,0.0,1.0
17293,0.79934,0.76839,0.82806,0.81785,0.85753,0.92861,0.83545,0.96706,0.41053,0.03371,0.59552,0.449,49.9,0.0,0.0,1.0
165320,0.40837,0.33235,0.33677,0.31062,0.32846,0.34635,0.30562,0.35561,0.03072,0.00057,0.26035,0.17284,76.5,0.0,0.0,1.0
64423,0.26646,0.31478,0.21553,0.36233,0.81649,0.91697,0.75153,0.97276,0.01276,0.00041,0.88297,0.38177,70.74,1.0,0.0,0.0
51789,0.28917,0.27958,0.19121,0.31338,0.68426,0.83429,0.62483,0.92442,0.01047,0.00118,0.51397,0.11669,84.01,1.0,0.0,0.0
113579,0.63694,0.62631,0.61517,0.68302,0.85079,0.91159,0.79627,0.9499,0.44584,0.03087,0.06581,0.08335,54.3,0.0,0.0,1.0
81321,0.33795,0.44035,0.29108,0.52231,0.87109,0.94491,0.8061,0.9867,0.03328,0.00034,0.91354,0.45594,57.17,1.0,0.0,0.0
76780,0.10623,0.07894,0.06673,0.06143,0.06118,0.06083,0.05491,0.05928,0.01217,0.00036,0.04744,0.03644,49.8,1.0,0.0,0.0
183835,0.41771,0.48223,0.77679,0.79832,0.86667,0.92399,0.80524,0.95935,0.18462,0.00386,0.74735,0.49331,53.13,0.0,0.0,1.0
72203,0.61886,0.93183,0.95507,0.90273,0.93826,0.97583,0.89145,0.9974,0.15057,0.00039,0.94315,0.85564,34.77,1.0,0.0,0.0
137518,0.71668,0.70714,0.83086,0.83331,0.8506,0.86153,0.8296,0.86841,0.61279,0.21605,0.13135,0.15314,69.59,0.0,0.0,1.0
134612,0.62023,0.59052,0.59585,0.61675,0.91218,0.99053,0.91603,0.99876,0.28055,0.00087,0.05509,0.0689,41.03,0.0,0.0,1.0
99690,0.66784,0.64154,0.66668,0.66408,0.67339,0.67948,0.65464,0.68142,0.30823,0.0011,0.626,0.5638,53.49,0.0,0.0,1.0
106068,0.8946,0.90039,0.87797,0.95022,0.9578,0.95895,0.92339,0.95148,0.83568,0.27223,0.10805,0.13336,41.56,0.0,0.0,1.0
134888,0.3237,0.32488,0.40732,0.42439,0.47726,0.53752,0.54905,0.6431,0.14248,0.00044,0.26194,0.30433,67.85,0.0,0.0,1.0
57522,0.27915,0.30238,0.22697,0.34906,0.8285,0.92125,0.76531,0.97444,0.01765,0.00043,0.68633,0.26182,72.36,1.0,0.0,0.0
33043,0.50018,0.51929,0.51267,0.65165,0.90895,0.91578,0.8988,0.92302,0.57712,0.04651,0.71567,0.48931,58.69,0.0,0.0,1.0
116934,0.81792,0.75737,0.79697,0.79743,0.80371,0.80429,0.78118,0.79958,0.50798,0.02008,0.08753,0.10703,61.9,0.0,0.0,1.0
85933,0.25451,0.29475,0.18712,0.5579,0.90385,0.93483,0.89586,0.96758,0.27864,0.00166,0.75853,0.2915,81.81,1.0,0.0,0.0
99657,0.20247,0.30703,0.16677,0.4322,0.99422,0.99704,0.99196,1.00038,0.82584,0.14016,0.68573,0.33036,47.62,1.0,0.0,0.0
35937,0.64343,0.67313,0.80927,0.75392,0.86418,1.03435,0.84381,1.09611,0.10368,0.00027,0.78742,0.51546,32.86,0.0,0.0,1.0
106996,0.5575,0.51436,0.52442,0.5896,0.75482,0.78185,0.72436,0.79813,0.35413,0.00988,0.09439,0.11292,75.67,0.0,0.0,1.0
104234,0.77324,0.71176,0.75142,0.77422,0.81893,0.82035,0.80323,0.81651,0.77143,0.3471,0.15281,0.18059,71.08,0.0,0.0,1.0
170421,0.64561,0.6537,0.83674,0.81304,0.87558,0.95301,0.81632,1.0075,0.45341,0.09936,0.46789,0.42015,43.12,0.0,0.0,1.0
56682,0.37358,0.4774,0.31937,0.69186,0.96082,0.97833,0.93645,0.99338,0.35889,0.00082,0.82602,0.41226,66.83,1.0,0.0,0.0
46216,0.14695,0.17663,0.10501,0.22702,0.94318,0.99042,0.93669,1.00565,0.29612,0.0005,0.3045,0.09717,50.79,1.0,0.0,0.0
10167,0.23007,0.36899,0.19578,0.47085,0.92417,0.98884,0.86591,1.02568,0.06273,0.00027,0.79185,0.31543,45.79,1.0,0.0,0.0
136921,0.59373,0.5988,0.9273,0.93075,0.94827,0.95759,0.92183,0.96593,0.62812,0.26952,0.13857,0.16758,56.89,0.0,0.0,1.0
115853,0.74576,0.70723,0.7236,0.76037,0.89578,0.9183,0.8503,0.92902,0.53617,0.02711,0.06601,0.08329,55.96,0.0,0.0,1.0
36808,0.82949,0.795,0.85635,0.8954,0.9455,1.04885,1.0342,1.09467,0.73405,0.19741,0.71477,0.5498,40.06,0.0,0.0,1.0
85045,0.24444,0.30962,0.20397,0.4788,0.97195,0.98061,0.97081,0.99137,0.67658,0.03496,0.9339,0.58727,70.15,1.0,0.0,0.0
17310,0.70226,0.67371,0.69454,0.74645,0.93894,0.952,0.91318,0.96129,0.50366,0.0357,0.6278,0.493,53.23,0.0,0.0,1.0
146293,0.90447,0.91614,0.98495,0.99456,1.0091,1.01811,1.00033,1.01767,0.62794,0.02295,0.84592,0.85752,37.3,1.0,0.0,0.0
33725,0.51248,0.50488,0.50128,0.53881,0.89134,1.02481,0.92322,1.05494,0.2109,0.00053,0.58485,0.44403,43.12,0.0,0.0,1.0
138375,0.71354,0.65723,0.6979,0.69321,0.70996,0.72518,0.69474,0.73193,0.45309,0.05084,0.09809,0.11994,70.12,0.0,0.0,1.0
64181,0.26971,0.33695,0.23167,0.44029,0.99034,0.99604,0.97626,1.00117,0.61405,0.01461,0.8218,0.41696,35.72,1.0,0.0,0.0
151118,0.84999,0.81147,0.84046,0.85831,0.90518,0.92882,0.87853,0.94061,0.66986,0.0873,0.19982,0.21325,45.84,0.0,0.0,1.0
114445,0.52756,0.46485,0.49283,0.53598,0.75719,0.76711,0.73751,0.77468,0.40412,0.01252,0.0906,0.10805,77.83,0.0,0.0,1.0
156246,0.3899,0.31847,0.32435,0.35507,0.51891,0.5581,0.49314,0.5796,0.18831,0.0046,0.27378,0.20369,81.28,0.0,0.0,1.0
55077,0.3017,0.2812,0.22857,0.34398,0.80721,0.89587,0.75842,0.95721,0.02575,0.0009,0.81909,0.32186,81.81,1.0,0.0,0.0
25142,0.32261,0.34508,0.4642,0.48614,0.56164,0.66171,0.65881,0.82165,0.12755,0.0004,0.64925,0.41453,62.34,0.0,0.0,1.0
124193,0.6596,0.63684,0.63841,0.68513,0.93618,0.98053,0.87041,1.00657,0.50309,0.04963,0.05617,0.07188,35.81,0.0,0.0,1.0
73578,0.29237,0.341,0.25449,0.39974,0.91123,0.96215,0.85793,0.99223,0.09113,0.00033,0.5843,0.27186,52.74,0.0,1.0,0.0
110348,0.63887,0.60246,0.63044,0.65721,0.68463,0.70493,0.70671,0.74327,0.57549,0.21128,0.13399,0.16139,60.33,0.0,0.0,1.0
155688,0.76062,0.73628,0.7559,0.7881,0.86169,0.91174,0.85392,0.94008,0.67254,0.17731,0.15001,0.18134,38.6,0.0,0.0,1.0
90896,0.27724,0.39179,0.23815,0.55799,0.97025,0.98514,0.94401,0.9972,0.38078,0.00058,0.68758,0.36301,54.65,1.0,0.0,0.0
189989,0.83996,0.80855,0.82227,0.86216,1.0228,1.01961,0.99939,1.01214,0.86624,0.34485,0.13435,0.16243,31.72,0.0,0.0,1.0
52012,0.65161,0.77852,0.80427,0.88832,0.93039,0.97161,0.88077,0.99578,0.13587,0.00025,0.94689,0.84696,31.15,1.0,0.0,0.0
131407,0.72518,0.69497,0.70645,0.7311,0.9275,0.97254,0.86836,0.99956,0.59157,0.09399,0.0614,0.07847,34.29,0.0,0.0,1.0
61677,0.2529,0.34172,0.22859,0.47139,0.99085,0.99704,0.97162,1.00221,0.55679,0.00543,0.644,0.31872,34.89,1.0,0.0,0.0
12127,0.31204,0.35456,0.27845,0.41928,0.87143,0.94067,0.8036,0.98377,0.17886,0.02775,0.76535,0.38804,50.71,0.0,0.0,1.0
63328,0.15564,0.26005,0.09505,0.36903,0.95817,0.99003,0.95959,0.99871,0.4834,0.00177,0.73325,0.40367,53.09,1.0,0.0,0.0
81664,0.23386,0.32616,0.21078,0.55465,0.97866,0.9865,0.97343,0.99511,0.66437,0.0315,0.66292,0.26828,66.99,1.0,0.0,0.0
2603,0.26107,0.37785,0.21971,0.5085,0.93343,0.97583,0.88265,1.00134,0.12431,0.00033,0.94203,0.67545,47.0,1.0,0.0,0.0
166571,0.82129,0.77979,0.8156,0.83015,0.93343,0.95456,0.89449,0.96451,0.48646,0.01416,0.59639,0.50342,48.73,0.0,0.0,1.0
169602,0.80027,0.75181,0.7836,0.78507,0.83566,0.87354,0.80403,0.90289,0.43378,0.00896,0.1328,0.15765,58.67,0.0,0.0,1.0
64759,0.22611,0.31281,0.17813,0.38919,0.85968,0.93847,0.79686,0.98293,0.02956,0.00031,0.87016,0.42533,63.03,1.0,0.0,0.0
25887,0.25029,0.35908,0.21257,0.50833,0.96881,0.97801,0.95122,0.98688,0.50238,0.00338,0.741,0.34367,52.33,1.0,0.0,0.0
119825,0.79885,0.75267,0.78051,0.79937,0.87891,0.8956,0.84817,0.90089,0.72058,0.17561,0.08133,0.10209,58.31,0.0,0.0,1.0
47231,0.25044,0.28371,0.20065,0.31164,0.8569,0.93967,0.78093,0.99152,0.11281,0.01696,0.43372,0.21697,50.37,0.0,0.0,1.0
97196,0.34644,0.40201,0.66785,0.7111,0.87213,0.94364,0.81071,0.98504,0.0378,0.00035,0.91223,0.74624,62.33,1.0,0.0,0.0
48992,0.83101,0.8329,0.87605,0.90949,0.94262,0.9887,0.90625,1.02168,0.53018,0.03956,0.63013,0.47425,44.07,0.0,0.0,1.0
104761,0.33331,0.33895,0.29284,0.42222,0.86015,0.88392,0.82795,0.90168,0.21387,0.00061,0.2576,0.15796,70.02,0.0,0.0,1.0
143100,0.92266,0.84754,0.89516,0.89607,0.89809,0.89468,0.87672,0.88513,0.83525,0.31388,0.11758,0.14409,61.05,0.0,0.0,1.0
187079,0.48594,0.56769,0.46402,0.71331,1.08226,1.09279,1.06193,1.10168,0.55871,0.00588,0.46474,0.30903,34.07,0.0,0.0,1.0
160033,0.64995,0.66693,0.67422,0.78597,1.05848,1.07487,1.02465,1.088,0.51053,0.03061,0.78515,0.48739,37.56,0.0,0.0,1.0
47391,0.45425,0.40501,0.36986,0.45958,0.58854,0.61198,0.55209,0.62504,0.0859,0.00093,0.41118,0.25937,79.94,0.0,0.0,1.0
13100,0.85124,0.7776,0.8116,0.76447,0.7993,0.83968,0.7609,0.86554,0.28658,0.00128,0.55398,0.44636,62.5,0.0,0.0,1.0
132530,0.7296,0.70709,0.81358,0.92053,1.00572,1.01582,0.96664,1.02246,0.73601,0.33655,0.13094,0.15959,38.45,0.0,0.0,1.0
13541,0.29308,0.37638,0.24365,0.47853,0.87833,0.93963,0.81706,0.97622,0.0862,0.0004,0.78917,0.33443,53.68,1.0,0.0,0.0
114963,0.57647,0.57177,0.55148,0.61231,0.9555,0.98967,0.89676,1.008,0.19996,0.00089,0.07281,0.08722,42.31,0.0,0.0,1.0
170924,0.40335,0.44869,0.37281,0.58031,1.00035,1.00399,0.9961,1.00814,0.77054,0.06775,0.19414,0.16066,49.72,0.0,0.0,1.0
20612,0.47673,0.46945,0.56138,0.60943,0.66591,0.73741,0.79941,0.90461,0.43953,0.01342,0.6811,0.43731,54.34,0.0,0.0,1.0
69390,0.22604,0.37395,0.19217,0.6403,0.97188,0.98596,0.94733,0.99732,0.40904,0.00073,0.81208,0.38945,51.16,1.0,0.0,0.0
68955,0.34789,0.48876,0.2907,0.68129,0.89341,0.95087,0.84085,0.98637,0.07136,0.0004,0.4289,0.24623,65.67,1.0,0.0,0.0
96813,0.31663,0.47009,0.49851,0.61355,0.91378,0.965,0.85795,0.99422,0.08834,0.00026,0.93661,0.62452,35.99,1.0,0.0,0.0
29259,0.53983,0.42516,0.45325,0.50614,0.58868,0.59139,0.57632,0.59221,0.33322,0.00896,0.42433,0.33442,82.41,0.0,0.0,1.0
85764,0.28175,0.40851,0.23848,0.57278,0.97493,0.98615,0.95796,0.99645,0.49487,0.00243,0.79689,0.38386,60.89,1.0,0.0,0.0
122269,0.60763,0.59789,0.58696,0.6608,0.91404,0.94314,0.87041,0.95969,0.51834,0.09412,0.07085,0.09036,55.78,0.0,0.0,1.0
80593,0.17997,0.21822,0.14998,0.34459,0.98915,0.99331,0.98439,0.99837,0.74836,0.07559,0.71011,0.28922,56.27,1.0,0.0,0.0
159874,0.83085,0.78741,0.82081,0.83716,0.90861,0.94908,0.87355,0.98208,0.57145,0.16853,0.13153,0.16277,50.67,0.0,0.0,1.0
35194,0.93809,0.87266,0.90442,0.82902,0.87748,0.93183,0.82174,0.96298,0.08571,0.00046,0.7461,0.49032,52.72,0.0,0.0,1.0
93373,0.16191,0.20205,0.12016,0.28848,0.88686,0.99013,0.98061,0.99388,0.72323,0.04308,0.57395,0.24906,50.17,1.0,0.0,0.0
31939,0.45957,0.38957,0.3874,0.45464,0.62196,0.62428,0.6119,0.62494,0.38263,0.01435,0.36602,0.21963,79.74,0.0,0.0,1.0
169958,0.72242,0.7142,0.70379,0.77637,0.94615,0.97398,0.89076,0.98946,0.47856,0.03585,0.06462,0.08199,45.44,0.0,0.0,1.0
174326,0.60098,0.52944,0.56428,0.58069,0.63205,0.65897,0.61151,0.67647,0.33981,0.01058,0.42954,0.3291,76.01,0.0,0.0,1.0
126103,0.44671,0.44596,0.42235,0.59732,0.752,0.76545,0.73492,0.7763,0.36019,0.01002,0.1185,0.12992,78.62,0.0,0.0,1.0
71845,0.2529,0.27371,0.20542,0.34258,0.95976,0.97941,0.94136,0.99334,0.39053,0.00071,0.45859,0.19085,64.24,1.0,0.0,0.0
70555,0.27584,0.37762,0.23457,0.54868,0.95646,0.97483,0.93364,0.99125,0.35487,0.00076,0.87872,0.47047,69.15,1.0,0.0,0.0
27429,0.62182,0.61375,0.59833,0.64146,0.9164,1.00583,0.84469,1.06503,0.36369,0.06179,0.62097,0.3775,38.84,0.0,0.0,1.0
94823,0.3046,0.25983,0.27529,0.2795,0.30216,0.32091,0.30272,0.32688,0.08256,0.00067,0.20536,0.19268,70.63,0.0,1.0,0.0
75015,0.16173,0.26996,0.12182,0.34307,0.88472,0.95259,0.82164,0.99007,0.04373,0.00028,0.70308,0.30386,45.63,1.0,0.0,0.0
126983,0.66986,0.65746,0.81355,0.8259,0.86691,0.91088,0.8128,0.93731,0.34121,0.00753,0.08387,0.1012,58.39,0.0,0.0,1.0
52753,0.28177,0.32487,0.22656,0.42233,0.90396,0.95195,0.85922,0.98499,0.10529,0.00057,0.91237,0.47657,71.43,1.0,0.0,0.0
69125,0.43827,0.64228,0.46362,0.77811,0.84977,0.92545,0.79655,0.97385,0.03646,0.00062,0.56417,0.27657,75.84,1.0,0.0,0.0
153231,0.50478,0.43181,0.52086,0.5452,0.57636,0.59316,0.56261,0.59637,0.28016,0.00996,0.34011,0.21077,78.52,0.0,0.0,1.0
125752,0.27023,0.23294,0.20797,0.28715,0.75601,0.79194,0.76357,0.80765,0.35999,0.0177,0.30088,0.17811,80.34,0.0,1.0,0.0
17041,0.64684,0.56949,0.58607,0.52494,0.64473,0.71575,0.59184,0.75253,0.02818,0.00051,0.53455,0.37724,71.7,0.0,0.0,1.0
72110,0.28069,0.33941,0.21902,0.37843,0.77437,0.89212,0.711,0.95927,0.0088,0.00055,0.30957,0.14425,78.11,1.0,0.0,0.0
37006,0.18763,0.23887,0.15531,0.32102,0.90798,1.02531,0.9989,1.0427,0.48793,0.00152,0.53489,0.24531,34.18,1.0,0.0,0.0
134624,0.799,0.73883,0.77571,0.79087,0.81857,0.82803,0.79833,0.8282,0.69557,0.18392,0.11387,0.13508,65.93,0.0,0.0,1.0
190617,0.58568,0.52491,0.55877,0.61602,0.76648,0.77479,0.7592,0.78197,0.57056,0.29091,0.16846,0.19504,78.23,0.0,0.0,1.0
56059,0.34178,0.36233,0.27476,0.44327,0.79707,0.90096,0.73396,0.96353,0.01308,0.00068,0.85892,0.4776,78.28,1.0,0.0,0.0
111957,0.4957,0.44707,0.60468,0.63376,0.6649,0.69442,0.64946,0.71291,0.40515,0.12227,0.10254,0.12429,81.87,0.0,0.0,1.0
120942,0.54603,0.52529,0.51225,0.67057,0.8262,0.8323,0.81194,0.83715,0.4857,0.01282,0.07975,0.10061,73.25,0.0,0.0,1.0
139449,0.55994,0.6006,0.85053,0.80406,0.84225,0.88165,0.79813,0.90721,0.33137,0.02679,0.125,0.1616,65.74,0.0,0.0,1.0
156666,0.73953,0.73344,0.92608,0.83415,0.88108,0.94523,0.82663,0.99139,0.53987,0.15818,0.12791,0.15449,47.24,0.0,0.0,1.0
54049,0.32747,0.51992,0.27506,0.70034,0.93209,0.96454,0.89771,0.98858,0.19913,0.00065,0.92508,0.62535,69.87,1.0,0.0,0.0
108729,0.26814,0.36892,0.2323,0.51108,0.87481,0.94345,0.81529,0.98409,0.04987,0.0004,0.63727,0.27239,64.3,1.0,0.0,0.0
51167,0.21979,0.34444,0.19026,0.48465,0.90176,0.959,0.84498,0.99172,0.0674,0.00033,0.60119,0.24482,48.74,1.0,0.0,0.0
67565,0.31532,0.41781,0.94611,0.89238,0.93188,0.97159,0.88384,0.99531,0.13642,0.00039,0.93878,0.6082,46.39,1.0,0.0,0.0
74451,0.21202,0.19299,0.13958,0.27501,0.85339,0.90998,0.8251,0.9589,0.08874,0.00154,0.52028,0.19709,82.88,1.0,0.0,0.0
94502,0.19093,0.23161,0.27492,0.53772,0.96828,0.97781,0.96503,0.98982,0.62743,0.01711,0.68342,0.36186,71.94,1.0,0.0,0.0
21083,0.66553,0.63425,0.70189,0.73002,0.7681,0.81737,0.83456,0.88405,0.45279,0.02878,0.55976,0.41409,61.15,0.0,0.0,1.0
23533,0.49678,0.39311,0.41866,0.53768,0.55596,0.5644,0.53696,0.56859,0.21676,0.00278,0.34873,0.25514,83.98,0.0,0.0,1.0
